wine_name,vintage_name,vintage_year,wine_ratings_average,wine_ratings_count,vintage_ratings_average,vintage_rating_count,liter_price_euros,in_top_list,country,popularity_score,value_for_money,popularity_rank,value_rank,combined_rank
Saint-Julien (Grand Cru Classé),Château Ducru-Beaucaillou Saint-Julien (Grand Cru Classé) 2017,2017,4.4,29317,4.5,247,428.33333333333337,0,France,45.25806045873025,0.010272373540856031,362.0,1129.0,745.5
Isosceles,Justin Isosceles 2017,2017,4.5,18920,4.5,1490,104.22666666666667,0,États-Unis,44.315886791726406,0.0431751311244723,425.0,234.0,329.5
Pessac-Léognan (Grand Cru Classé de Graves),Château La Mission Haut-Brion Pessac-Léognan (Grand Cru Classé de Graves) 2017,2017,4.5,15975,4.5,103,1101.0666666666666,0,France,43.55451125660581,0.004086945991765561,454.0,1729.0,1091.5
Bolgheri Superiore,Grattamacco Bolgheri Superiore 2017,2017,4.3,14242,4.4,1114,203.33333333333331,0,Italie,41.1249876855309,0.02114754098360656,619.0,635.0,627.0
VIK,Viña Vik Winery VIK 2017,2017,4.6,8493,4.5,118,181.26666666666665,0,Chili,41.61618883938804,0.025376976829716808,588.0,525.0,556.5
Gallina Barbaresco,Piero Busso Gallina Barbaresco 2017,2017,4.4,1017,4.5,66,180.0,0,Italie,30.468294542613666,0.024444444444444446,1533.0,544.0,1038.5
Chapelle d'Ausone Saint-Émilion Grand Cru,Château Ausone Chapelle d'Ausone Saint-Émilion Grand Cru 2017,2017,4.4,1086,0.0,12,299.37333333333333,0,France,30.757128602173076,0.01469736783503318,1506.0,881.0,1193.5
Campo del Titari Amarone della Valpolicella Classico Riserva,Brunelli Campo del Titari Amarone della Valpolicella Classico Riserva 2017,2017,4.6,2946,4.6,27,102.0,0,Italie,36.745736546303846,0.045098039215686274,1020.0,223.0,621.5
Falletto Barolo Le Rocche del Falletto Riserva,Bruno Giacosa Falletto Barolo Le Rocche del Falletto Riserva 2017,2017,4.6,622,0.0,4,1200.0,0,Italie,29.591524426600223,0.003833333333333333,1601.0,1756.0,1678.5
Barolo Monprivato,Mascarello Giuseppe e Figlio Barolo Monprivato 2017,2017,4.4,6966,4.5,132,332.0,0,Italie,38.93470438407417,0.013253012048192772,790.0,969.0,879.5
Margaux (Grand Cru Classé),Château d'Issan Margaux (Grand Cru Classé) 2017,2017,4.2,15699,4.4,438,88.25333333333333,0,France,40.57767963916934,0.04759027043360024,653.0,199.0,426.0
Brunello di Montalcino,Poggio di Sotto Brunello di Montalcino 2017,2017,4.5,7883,4.5,184,345.3333333333333,0,Italie,40.37608719476958,0.013030888030888031,669.0,978.0,823.5
Domaine des Tourettes Hermitage Rouge,Delas Domaine des Tourettes Hermitage Rouge 2017,2017,4.3,3806,4.4,212,73.0,0,France,35.450636405781204,0.0589041095890411,1153.0,125.0,639.0
Tenuta Guado al Tasso Matarocchio,Antinori Tenuta Guado al Tasso Matarocchio 2017,2017,4.6,1875,4.7,76,968.3333333333334,0,Italie,34.66727411666075,0.004750430292598967,1232.0,1638.0,1435.0
Beaune 1er Cru 'Clos des Mouches' Blanc,Joseph Drouhin Beaune 1er Cru 'Clos des Mouches' Blanc 2017,2017,4.4,3093,4.5,380,212.66666666666663,0,France,35.362345799814314,0.0206896551724138,1168.0,647.0,907.5
Montrachet Grand Cru Marquis de Laguiche,Joseph Drouhin Montrachet Grand Cru Marquis de Laguiche 2017,2017,4.6,1970,4.8,137,1082.4,0,France,34.89462857996735,0.0042498152254249804,1211.0,1701.0,1456.0
Amarone della Valpolicella Classico Riserva (Sergio Zenato),Zenato Amarone della Valpolicella Classico Riserva (Sergio Zenato) 2017,2017,4.5,9963,4.6,32,145.73333333333332,0,Italie,41.42985079520185,0.03087831655992681,594.0,405.0,499.5
Gorgona,Frescobaldi Gorgona 2017,2017,4.4,592,4.5,88,212.0,0,Italie,28.087429193489626,0.020754716981132078,1715.0,646.0,1180.5
Côte-Rôtie La Turque,E. Guigal Côte-Rôtie La Turque 2017,2017,4.6,4891,4.6,78,500.0,0,France,39.077699478481044,0.0092,784.0,1212.0,998.0
Barolo Monvigliero,Comm. G.B. Burlotto Barolo Monvigliero 2016,2016,4.3,2758,4.5,148,1565.0,0,Italie,34.06572255091896,0.0027476038338658144,1279.0,1897.0,1588.0
Flaccianello della Pieve,Fontodi Flaccianello della Pieve 2017,2017,4.5,21518,4.5,900,199.9333333333333,0,Italie,44.89490282919235,0.022507502500833613,389.0,588.0,488.5
Il Pino di Biserno,Biserno Il Pino di Biserno 2017,2017,4.3,17566,4.4,1745,120.0,0,Italie,42.02699812625137,0.035833333333333335,551.0,316.0,433.5
Chassagne-Montrachet 1er Cru 'Morgeot',Maison Leroy Chassagne-Montrachet 1er Cru 'Morgeot' 1993,1993,4.4,283,0.0,3,14058.333333333334,0,France,24.83996634963025,0.0003129816241849437,1888.0,2104.0,1996.0
Barbaresco Asili,Ceretto Barbaresco Asili 2004,2004,4.4,710,0.0,22,365.0,0,Italie,28.88716586815559,0.012054794520547946,1656.0,1022.0,1339.0
Côte-Rôtie La Landonne,E. Guigal Côte-Rôtie La Landonne 2017,2017,4.6,4068,4.6,54,500.0,0,France,38.23017108297486,0.0092,873.0,1212.0,1042.5
Barolo Enrico VI,Cordero di Montezemolo Barolo Enrico VI 2017,2017,4.4,3107,4.4,167,221.66666666666669,0,Italie,35.38221680132941,0.019849624060150377,1162.0,675.0,918.5
Barolo Ginestra Casa Maté,Elio Grasso Barolo Ginestra Casa Maté 2017,2017,4.4,4116,4.4,191,131.33333333333334,0,Italie,36.61960322659734,0.03350253807106599,1038.0,357.0,697.5
El Carretil,Artadi El Carretil 2017,2017,4.5,748,4.6,45,340.0,0,Espagne,29.77831340088515,0.013235294117647059,1585.0,971.0,1278.0
Gran Buig Priorat,Mas d'en Gil Gran Buig Priorat 2016,2016,4.6,125,0.0,8,480.9333333333333,0,Espagne,22.210243191590585,0.009564735237039091,1999.0,1187.0,1593.0
Aszú 6 puttonyos,Royal Tokaji Aszú 6 puttonyos 2017,2017,4.5,2450,4.4,218,113.06666666666666,0,Hongrie,35.11729486592448,0.039799528301886794,1195.0,272.0,733.5
5 Puttonyos Aszú (Blue Label),Royal Tokaji 5 Puttonyos Aszú (Blue Label) 2017,2017,4.4,11106,4.4,668,74.80000000000001,0,Hongrie,40.98705943992683,0.058823529411764705,621.0,126.0,373.5
Rocche di Castiglione Barolo,Brovia Rocche di Castiglione Barolo 2017,2017,4.3,2397,4.4,213,225.0,0,Italie,33.46248490806785,0.01911111111111111,1319.0,696.0,1007.5
Continuum Estate,Continuum Continuum Estate 2017,2017,4.6,6949,4.7,303,398.6666666666667,0,États-Unis,40.6932239992459,0.011538461538461537,634.0,1052.0,843.0
Quarz Sauvignon,Terlan (Terlano) Quarz Sauvignon 2017,2017,4.4,8884,4.4,832,141.66666666666666,0,Italie,40.004831614063,0.03105882352941177,707.0,400.0,553.5
Falletto Barolo Le Rocche del Falletto,Bruno Giacosa Falletto Barolo Le Rocche del Falletto 2015,2015,4.5,1883,4.5,123,428.33333333333337,0,Italie,33.932796878957184,0.010505836575875485,1285.0,1117.0,1201.0
Félix Callejo (Viñedos de la Familia),Callejo Félix Callejo (Viñedos de la Familia) 2016,2016,4.3,1341,4.5,48,240.66666666666663,0,Espagne,30.965034798111216,0.017867036011080334,1494.0,740.0,1117.0
Roda I Reserva Rioja,Bodegas Roda Roda I Reserva Rioja 2017,2017,4.4,22749,4.4,1212,79.93333333333334,0,Espagne,44.142016456423804,0.05504587155963303,434.0,149.0,291.5
Amarone della Valpolicella,Zýmē Amarone della Valpolicella 2017,2017,4.4,2610,4.5,86,160.02666666666664,0,Italie,34.61526420139365,0.027495417430428267,1236.0,472.0,854.0
Viña El Pison,Artadi Viña El Pison 2017,2017,4.6,3027,4.6,59,600.0,0,Espagne,36.87050562149991,0.007666666666666666,1008.0,1342.0,1175.0
Corton Grand Cru 'Clos Rognet',Méo-Camuzet Corton Grand Cru 'Clos Rognet' 2017,2017,4.4,543,0.0,10,500.0,0,France,27.707281007709316,0.0088,1743.0,1238.0,1490.5
Barolo Cerretta,Giacomo Conterno Barolo Cerretta 2015,2015,4.6,684,4.6,68,640.8333333333334,0,Italie,30.028606421063728,0.007178153446033809,1573.0,1394.0,1483.5
Siepi,Mazzei Siepi 2017,2017,4.4,8129,4.4,513,104.0,0,Italie,39.61405005248492,0.04230769230769231,729.0,243.0,486.0
Relentless,Shafer Relentless 2017,2017,4.5,6633,4.4,382,165.26666666666668,0,États-Unis,39.599156112865,0.027228721258572,734.0,477.0,605.5
Châteauneuf-du-Pape Chaupin,Domaine de la Janasse Châteauneuf-du-Pape Chaupin 2017,2017,4.2,4483,4.4,283,90.66666666666669,0,France,35.31380052545285,0.0463235294117647,1173.0,210.0,691.5
Barrosu Cannonau di Sardegna Riserva Franzisca,Giovanni Montisci Barrosu Cannonau di Sardegna Riserva Franzisca 2017,2017,4.4,794,4.5,83,141.20000000000002,0,Italie,29.3791672294874,0.031161473087818695,1623.0,398.0,1010.5
Châteauneuf-Du-Pape Cuvée Des Générations Gaston-Philippe,Château de la Gardine Châteauneuf-Du-Pape Cuvée Des Générations Gaston-Philippe 2017,2017,4.4,2077,4.5,134,133.53333333333333,0,France,33.6101912250549,0.032950574138791815,1305.0,366.0,835.5
Barolo Cascina Francia,Giacomo Conterno Barolo Cascina Francia 2017,2017,4.5,6045,4.6,176,626.6666666666667,0,Italie,39.18144043372001,0.007180851063829786,760.0,1380.0,1070.0
Cerretta Barolo Riserva (Vigna Bricco),Elio Altare Cerretta Barolo Riserva (Vigna Bricco) 2015,2015,4.5,2065,4.5,76,203.3,0,Italie,34.347984774278096,0.022134776192818492,1262.0,602.0,932.0
Arborina Barolo,Elio Altare Arborina Barolo 2017,2017,4.4,2527,4.5,100,173.79999999999998,0,Italie,34.47306767250806,0.025316455696202535,1253.0,528.0,890.5
Barolo Monvigliero,Comm. G.B. Burlotto Barolo Monvigliero 2017,2017,4.3,2758,4.5,95,740.0,0,Italie,34.06572255091896,0.0058108108108108104,1279.0,1512.0,1395.5
Lagrein Riserva Porphyr,Terlan (Terlano) Lagrein Riserva Porphyr 2017,2017,4.4,5123,4.4,473,206.66666666666663,0,Italie,37.5825801293325,0.021290322580645168,940.0,626.0,783.0
Saint-Émilion Grand Cru,Château Tertre Roteboeuf Saint-Émilion Grand Cru 2017,2017,4.6,5390,4.6,119,299.4,0,France,39.52458305395399,0.015364061456245824,738.0,846.0,792.0
Aphrodite,Two Hands Aphrodite 2017,2017,4.4,367,0.0,12,248.4,0,Australie,25.983592131440112,0.0177133655394525,1822.0,753.0,1287.5
Musigny Grand Cru (Cuveé Vieilles Vignes),Domaine Comte Georges de Vogüé Musigny Grand Cru (Cuveé Vieilles Vignes) 2017,2017,4.6,3533,4.7,145,2050.0,0,France,37.58155217785206,0.00224390243902439,943.0,1941.0,1442.0
Capellanía Reserva,Marqués de Murrieta Capellanía Reserva 2017,2017,4.1,7314,4.4,324,86.53333333333333,0,Espagne,36.479936954708236,0.047380585516178735,1051.0,203.0,627.0
Howell Mountain Cabernet Sauvignon,Dunn Howell Mountain Cabernet Sauvignon 2017,2017,4.5,6466,4.6,235,393.3333333333333,0,États-Unis,39.4844083122842,0.011440677966101695,742.0,1061.0,901.5
Côte-Rôtie La Mouline,E. Guigal Côte-Rôtie La Mouline 2017,2017,4.6,4380,4.6,38,500.0,0,France,38.57009841550426,0.0092,832.0,1212.0,1022.0
Toscana I Sodi di San Niccolo,Castellare Toscana I Sodi di San Niccolo 2017,2017,4.4,8853,4.4,622,141.66666666666666,0,Italie,39.98945131988862,0.03105882352941177,711.0,400.0,555.5
Ice Wine de Purcari,Château Purcari Ice Wine de Purcari 2017,2017,4.5,722,4.6,87,88.45333333333335,0,Moldavie,29.619113125017716,0.050874283991558626,1599.0,173.0,886.0
Barolo Sorì Ginestra,Conterno Fantino Barolo Sorì Ginestra 2017,2017,4.3,4827,4.5,156,163.33333333333334,0,Italie,36.472515873340114,0.026326530612244894,1052.0,502.0,777.0
Chassagne-Montrachet Premier Cru Morgeot Marquis de Laguiche ,Joseph Drouhin Chassagne-Montrachet Premier Cru Morgeot Marquis de Laguiche  2017,2017,4.5,1640,4.5,243,170.4,0,France,33.311031843682095,0.02640845070422535,1336.0,501.0,918.5
Falletto Barolo Le Rocche del Falletto Riserva,Bruno Giacosa Falletto Barolo Le Rocche del Falletto Riserva 2016,2016,4.6,622,0.0,23,1480.0,0,Italie,29.591524426600223,0.003108108108108108,1601.0,1860.0,1730.5
Percarlo,San Giusto a Rentennano Percarlo 2017,2017,4.3,4808,4.5,164,213.33333333333331,0,Italie,36.45555684772469,0.02015625,1055.0,664.0,859.5
Vénus Blanc de Blancs Brut Nature Champagne Grand Cru 'Avize',Agrapart & Fils Vénus Blanc de Blancs Brut Nature Champagne Grand Cru 'Avize' 2016,2016,4.4,794,0.0,5,489.0666666666667,0,France,29.3791672294874,0.008996728462377318,1623.0,1223.0,1423.0
Pur Sang,Didier Dagueneau (Louis-Benjamin Dagueneau) Pur Sang 2017,2017,4.3,3634,4.4,317,185.3333333333333,0,France,35.251783770511295,0.02320143884892087,1177.0,575.0,876.0
Tenuta Nuova Brunello di Montalcino,Casanova di Neri Tenuta Nuova Brunello di Montalcino 2017,2017,4.5,20934,4.5,457,161.33333333333331,0,Italie,44.77108459686673,0.02789256198347108,403.0,456.0,429.5
Rapture Cabernet Sauvignon,Michael David Winery Rapture Cabernet Sauvignon 2017,2017,4.3,2117,4.4,224,141.33333333333334,0,États-Unis,32.92834766587992,0.03042452830188679,1377.0,416.0,896.5
Monte Bello,Ridge Vineyards Monte Bello 2017,2017,4.5,11978,4.5,226,768.3333333333333,0,États-Unis,42.25872110770983,0.005856832971800435,532.0,1507.0,1019.5
Bâtard-Montrachet Grand Cru,Jean-Claude Ramonet Bâtard-Montrachet Grand Cru 2016,2016,4.6,1191,4.7,30,2733.333333333333,0,France,32.57972341903438,0.0016829268292682927,1393.0,2012.0,1702.5
Saperavi,Gitana Saperavi 2017,2017,4.4,4745,4.4,788,31.180000000000003,0,Moldavie,37.24532552859373,0.14111610006414368,975.0,6.0,490.5
Vosne-Romanée Premier Cru Aux Reignots,Domaine du Comte Liger-Belair Vosne-Romanée Premier Cru Aux Reignots 2015,2015,4.6,645,4.5,28,7018.0,0,France,29.758551457260552,0.0006554573952693074,1588.0,2086.0,1837.0
Grands-Echezeaux Grand Cru,Joseph Drouhin Grands-Echezeaux Grand Cru 2017,2017,4.4,700,0.0,21,793.3333333333334,0,France,28.82475347419098,0.005546218487394958,1668.0,1542.0,1605.0
Bienvenues-Bâtard-Montrachet Grand Cru,Domaine Faiveley Bienvenues-Bâtard-Montrachet Grand Cru 2016,2016,4.5,480,0.0,16,393.3333333333333,0,France,27.782037467558716,0.011440677966101695,1737.0,1061.0,1399.0
Lupi Rezerva,Gitana Lupi Rezerva 2017,2017,4.5,7604,4.6,1155,48.73333333333333,1,Moldavie,40.213933666237445,0.09233926128590972,685.0,50.0,367.5
Lupi Rezerva,Gitana Lupi Rezerva 2017,2017,4.5,7604,4.6,1155,48.73333333333333,1,Moldavie,40.213933666237445,0.09233926128590972,685.0,50.0,367.5
The Laird,Torbreck The Laird 2017,2017,4.7,627,0.0,13,1565.0,0,Australie,30.27244874097473,0.003003194888178914,1549.0,1867.0,1708.0
Tokaji Aszú 5 Puttonyos,Gróf Degenfeld Tokaji Aszú 5 Puttonyos 2016,2016,4.3,649,4.4,144,63.81333333333333,0,Hongrie,27.844360681827588,0.06738403677392395,1730.0,93.0,911.5
Brunello di Montalcino,Giodo Brunello di Montalcino 2015,2015,4.5,1365,4.5,225,193.26666666666665,0,Italie,32.48509368428577,0.023283890996895484,1408.0,571.0,989.5
Brunello di Montalcino,Giodo Brunello di Montalcino 2016,2016,4.5,1365,4.5,192,325.0,0,Italie,32.48509368428577,0.013846153846153847,1408.0,936.0,1172.0
Series M,Vilafonté Series M 2017,2017,4.4,2995,4.5,216,64.0,0,Afrique du Sud,35.22067784641802,0.06875,1180.0,89.0,634.5
Gold Series Syrah,Lillian Gold Series Syrah 2016,2016,4.4,477,0.0,22,140.06666666666666,0,États-Unis,27.137072559908706,0.03141361256544503,1769.0,393.0,1081.0
Bassolino di Sopra Brunello di Montalcino,Pian dell'Orino Bassolino di Sopra Brunello di Montalcino 2007,2007,4.6,174,4.5,29,313.33333333333337,0,Italie,23.73165437638683,0.014680851063829785,1942.0,883.0,1412.5
Bolgheri Superiore Sondraia,Poggio Al Tesoro Bolgheri Superiore Sondraia 2017,2017,4.2,12843,4.4,1044,121.73333333333332,0,Italie,39.73432761821484,0.03450164293537788,721.0,342.0,531.5
Piovesole Amarone della Valpolicella Classico,Eleva Piovesole Amarone della Valpolicella Classico 2017,2017,4.3,868,4.5,42,86.26666666666667,0,Italie,29.094624373039505,0.049845440494590415,1644.0,178.0,911.0
Brunello di Montalcino  Montosoli,Altesino Brunello di Montalcino  Montosoli 2017,2017,4.4,6176,4.4,149,97.13333333333333,0,Italie,38.4050748035003,0.04529855868222375,858.0,220.0,539.0
La Landonne Côte-Rôtie,Jean-Michel Gerin La Landonne Côte-Rôtie 2017,2017,4.5,584,0.0,16,488.6666666666667,0,France,28.664554422727022,0.009208731241473396,1677.0,1210.0,1443.5
Barbaresco Asili,Ceretto Barbaresco Asili 2007,2007,4.4,710,0.0,24,396.6666666666667,0,Italie,28.88716586815559,0.011092436974789916,1656.0,1087.0,1371.5
40 Years Old Port,Butler Nephew 40 Years Old Port,N.V.,4.5,37,4.5,37,193.33333333333331,0,Portugal,16.24913060689901,0.02327586206896552,2085.0,572.0,1328.5
Roccolo Ludwig Barth von Barthenau,J. Hofstätter Roccolo Ludwig Barth von Barthenau 2016,2016,4.4,155,0.0,17,440.83333333333337,0,Italie,22.19107051444469,0.00998109640831758,2000.0,1154.0,1577.0
Bordeaux,Domaine de Cambes Bordeaux 2017,2017,4.3,2246,4.4,195,68.2,0,France,33.18269638178307,0.06304985337243402,1360.0,111.0,735.5
Douro Quinta da Manoella VV Tinto,Wine & Soul Douro Quinta da Manoella VV Tinto 2017,2017,4.3,2548,4.5,192,168.66666666666666,0,Portugal,33.72517527177583,0.02549407114624506,1299.0,517.0,908.0
Quarto Vecchio Amarone della Valpolicella Classico Riserva,Il Canovino Quarto Vecchio Amarone della Valpolicella Classico Riserva 2016,2016,4.5,292,0.0,4,89.33333333333333,0,Italie,25.545392110207267,0.05037313432835821,1861.0,177.0,1019.0
Brunello di Montalcino Riserva,Siro Pacenti Brunello di Montalcino Riserva 2015,2015,4.4,351,0.0,24,441.6666666666666,0,Italie,25.78745938324981,0.009962264150943399,1835.0,1155.0,1495.0
Valmezzane Amarone della Valpolicella,Corte Sant'Alda Valmezzane Amarone della Valpolicella 2011,2011,4.4,799,4.5,188,195.0,0,Italie,29.406788161371612,0.022564102564102566,1620.0,587.0,1103.5
Adrianna Vineyard Mundus Bacillus Terrae Malbec,Catena Zapata Adrianna Vineyard Mundus Bacillus Terrae Malbec 2014,2014,4.6,1358,4.6,171,393.3333333333333,1,Argentine,33.18333421734575,0.011694915254237288,1357.0,1042.0,1199.5
MV,Henri Giraud MV 2017,2017,4.5,4763,4.5,146,260.0,0,France,38.10884850360387,0.01730769230769231,884.0,767.0,825.5
Pym-Rae Red Blend,Tesseron Estate Pym-Rae Red Blend 2016,2016,4.5,273,4.5,163,540.0,0,États-Unis,25.24262307833232,0.008333333333333333,1870.0,1265.0,1567.5
Ermitage Ex-Voto,E. Guigal Ermitage Ex-Voto 2017,2017,4.4,1804,4.5,27,508.6666666666667,0,France,32.99015148273931,0.008650065530799476,1369.0,1247.0,1308.0
1694 Classification Red,Rust En Vrede 1694 Classification Red 2017,2017,4.5,1841,4.5,111,140.0,0,Afrique du Sud,33.83128881554885,0.03214285714285714,1295.0,381.0,838.0
Barolo Le Vigne,Sandrone Barolo Le Vigne 2017,2017,4.3,5026,4.5,142,143.33333333333334,0,Italie,36.646232787845214,0.029999999999999995,1028.0,426.0,727.0
Perpetual,Familia Torres Perpetual 2017,2017,4.3,3809,4.4,336,72.65333333333334,0,Espagne,35.454024455858,0.05918517159111763,1152.0,123.0,637.5
Valmezzane Amarone della Valpolicella,Corte Sant'Alda Valmezzane Amarone della Valpolicella 2013,2013,4.4,799,4.4,169,221.66666666666669,0,Italie,29.406788161371612,0.019849624060150377,1620.0,675.0,1147.5
Amarone della Valpolicella Classico,L’Arco Amarone della Valpolicella Classico 2017,2017,4.4,1029,0.0,20,123.33333333333334,0,Italie,30.51990803766982,0.03567567567567568,1530.0,319.0,924.5
Messorio,Le Macchiole Messorio 2017,2017,4.5,5514,4.6,146,541.6666666666666,0,Italie,38.76770516212684,0.008307692307692308,804.0,1268.0,1036.0
Bibbona,Biserno Bibbona 2017,2017,4.5,5981,4.6,256,287.5,0,Italie,39.133543756700504,0.01565217391304348,773.0,836.0,804.5
Tinto,Espectacle del Montsant Tinto 2017,2017,4.4,2511,4.4,152,126.66666666666669,0,Espagne,34.44511998029338,0.034736842105263156,1257.0,337.0,797.0
Amarone della Valpolicella,Costa Arente Amarone della Valpolicella 2017,2017,4.5,749,0.0,17,70.66666666666667,0,Italie,29.784325425827486,0.06367924528301887,1582.0,107.0,844.5
Adrianna Vineyard Mundus Bacillus Terrae Malbec,Catena Zapata Adrianna Vineyard Mundus Bacillus Terrae Malbec 2015,2015,4.6,1358,4.6,173,332.0,0,Argentine,33.18333421734575,0.013855421686746987,1357.0,933.0,1145.0
Pomerol,Château l'Eglise-Clinet Pomerol 2017,2017,4.4,3509,0.0,20,346.50666666666666,0,France,35.91758005256615,0.012698168385408652,1100.0,994.0,1047.0
Campo Inferi Amarone della Valpolicella Classico Riserva,Brunelli Campo Inferi Amarone della Valpolicella Classico Riserva 2017,2017,4.6,2112,4.7,100,94.0,0,Italie,35.214796966200296,0.04893617021276595,1186.0,188.0,687.0
Amarone della Valpolicella Classico,David Sterza Amarone della Valpolicella Classico 2017,2017,4.3,1940,4.4,141,53.0,0,Italie,32.552905983846706,0.08113207547169811,1396.0,69.0,732.5
Clos de la Roche Grand Cru,Lucien le Moine Clos de la Roche Grand Cru 2015,2015,4.4,429,0.0,8,825.0,0,France,26.670410443283277,0.005333333333333334,1798.0,1564.0,1681.0
Vignes Centenaires 'La Richemone',Domaine Perrot-Minot Vignes Centenaires 'La Richemone' 2015,2015,4.4,182,0.0,17,911.6666666666666,0,France,22.8976294231379,0.004826325411334553,1975.0,1626.0,1800.5
Pessac-Léognan Blanc (Grand Cru Classé de Graves),Château Haut-Brion Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2017,2017,4.5,1206,0.0,24,2666.6666666666665,0,France,31.92778969779209,0.0016875000000000002,1441.0,2010.0,1725.5
