group_name,wine_name,acidity,intensity,sweetness,tannin,price_euros_liter
Antinori Tignanello 2017,Tignanello,3.082814,3.4132028,1.7224381,2.9867094,413.3333333333333
Ornellaia Bolgheri Superiore 2017,Bolgheri Superiore,3.4603708,3.877706,1.788846,3.8922803,300.0
Vieux Château Certan Pomerol 2017,Pomerol,3.3891852,4.1182284,1.6747634,3.4322271,346.50666666666666
Petrolo Galatrona 2017,Galatrona,3.112219,3.493791,1.8441745,3.055552,133.26666666666668
Penfolds Grange 2017,Grange,3.046586,4.7070417,2.106661,3.2378497,1600.0
Pintia Toro 2017,Toro,2.6952467,4.3283515,1.7763444,3.3199553,83.86666666666666
Château Ausone Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2017,Saint-Émilion Grand Cru (Premier Grand Cru Classé),3.4151723,4.09014,1.8411175,3.5042195,1207.4
Silver Oak Alexander Valley Cabernet Sauvignon 2017,Alexander Valley Cabernet Sauvignon,2.9983644,4.7117715,1.465726,3.3149757,183.33333333333331
Gaja Sperss Barolo 2017,Sperss Barolo,4.666537,3.8432937,1.6009856,4.3828244,626.6666666666667
Sena Aconcagua Valley 2017,Aconcagua Valley,3.1234899,4.550516,1.9092625,3.5512285,166.12
Viñedo Chadwick Red 2017,Red,3.121747,4.2997074,1.8333554,3.3089528,482.48
Château d'Yquem Sauternes 2017,Sauternes,4.338159,4.676008,4.8703017,,1110.0
Domaine Ponsot Clos de la Roche Grand Cru Cuvée Vieilles Vignes 2017,Clos de la Roche Grand Cru Cuvée Vieilles Vignes,4.208333,3.0324185,1.896809,2.6762874,1281.6666666666667
Biserno Lodovico 2017,Lodovico,2.989398,3.6530743,1.919053,2.9573863,713.3333333333334
Château Angelus Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2017,Saint-Émilion Grand Cru (Premier Grand Cru Classé),3.382386,4.196221,1.7933086,3.5282295,518.6666666666667
Castello di Ama L'Apparita 2017,L'Apparita,3.1353738,3.4543076,1.8096386,3.0418284,266.6
Antinori Tenuta Tignanello 'Solaia' 2017,Tenuta Tignanello 'Solaia',3.0641637,3.4507132,1.8885487,2.9705827,790.0
Caymus Special Selection Cabernet Sauvignon 2017,Special Selection Cabernet Sauvignon,3.3095143,4.7616777,1.9168729,3.2025323,295.3333333333333
Chateau Palmer Grand Vin de Château Palmer (Grand Cru Classé) 2017,Grand Vin de Château Palmer (Grand Cru Classé),4.143142,3.7460737,1.696457,3.7986615,433.33333333333337
Château Trotanoy Pomerol 2017,Pomerol,3.4038813,4.1548076,1.6839123,3.5436969,711.6666666666666
Château Mouton Rothschild Pauillac (Premier Grand Cru Classé) 2017,Pauillac (Premier Grand Cru Classé),4.0950465,4.0601296,1.714406,4.116994,926.6666666666666
Cos d'Estournel Cos d'Estournel 2017,Cos d'Estournel,4.2013316,4.1952944,1.6652306,4.2301917,279.93333333333334
Château Montrose Saint-Estèphe (Grand Cru Classé) 2017,Saint-Estèphe (Grand Cru Classé),4.2593036,4.195443,1.6222875,4.3646746,239.93333333333334
Benjamin de Rothschild - Vega Sicilia Macán 2017,Macán,3.6024113,3.9080744,1.7831703,3.7554247,218.4
Ilatium Morini Campo León Amarone della Valpolicella 2017,Campo León Amarone della Valpolicella,2.328538,4.733995,3.2609541,2.2959945,52.4
Cantele Fanòi Primitivo 2017,Fanòi Primitivo,1.7209091,4.024411,2.8254397,2.1304173,58.0
Il Marroneto Madonna delle Grazie Brunello di Montalcino 2017,Madonna delle Grazie Brunello di Montalcino,3.8020136,3.4241893,1.78457,3.6632488,466.6666666666667
Clos Apalta Clos Apalta 2017,Clos Apalta,3.067916,4.7015944,1.8053383,3.546138,333.26666666666665
Château Haut-Brion Pessac-Léognan (Premier Grand Cru Classé) 2017,Pessac-Léognan (Premier Grand Cru Classé),4.228074,4.081426,1.6701751,4.236691,1020.0
Two Hands Ares 2017,Ares,3.0160916,4.741966,2.2395217,3.2092862,265.06666666666666
Gaja Pieve Santa Restituta Brunello di Montalcino 2017,Pieve Santa Restituta Brunello di Montalcino,3.8261576,3.249444,1.6279902,3.6146157,158.39999999999998
Château Pichon Baron Pauillac (Grand Cru Classé) 2017,Pauillac (Grand Cru Classé),4.1971974,4.1848493,1.6924607,4.2268305,226.6
Marqués de Riscal Barón de Chirel Rioja Reserva 2017,Barón de Chirel Rioja Reserva,3.5531914,3.8720064,1.7648796,3.665263,184.37333333333333
Nino Negri 5 Stelle Sfursat 2017,5 Stelle Sfursat,4.598433,3.962276,1.927198,4.336158,176.66666666666666
Matarromera Ribera del Duero Reserva 2017,Ribera del Duero Reserva,3.6510444,3.9710884,1.9142109,3.5788078,66.60000000000001
La Grange des Pères Vin de Pays de l'Hérault 2017,Vin de Pays de l'Hérault,3.696465,3.884239,1.8121092,3.4815395,911.6666666666666
Château Ducru-Beaucaillou Saint-Julien (Grand Cru Classé) 2017,Saint-Julien (Grand Cru Classé),4.1830826,3.7725508,1.5905166,3.828993,428.33333333333337
Justin Isosceles 2017,Isosceles,3.8931477,4.8867908,1.5961691,3.697372,104.22666666666667
Château La Mission Haut-Brion Pessac-Léognan (Grand Cru Classé de Graves) 2017,Pessac-Léognan (Grand Cru Classé de Graves),4.194294,4.1819034,1.7193894,4.232646,1101.0666666666666
Grattamacco Bolgheri Superiore 2017,Bolgheri Superiore,3.4662778,3.9200654,1.6885566,3.933463,203.33333333333334
Viña Vik Winery VIK 2017,VIK,3.008086,4.5320196,1.9214224,3.4820104,181.26666666666665
Piero Busso Gallina Barbaresco 2017,Gallina Barbaresco,4.612218,3.6235962,1.6368595,3.9500387,180.0
Château Ausone Chapelle d'Ausone Saint-Émilion Grand Cru 2017,Chapelle d'Ausone Saint-Émilion Grand Cru,3.4394982,4.140289,1.6023306,3.4600708,299.37333333333333
Brunelli Campo del Titari Amarone della Valpolicella Classico Riserva 2017,Campo del Titari Amarone della Valpolicella Classico Riserva,2.2957995,4.7766657,3.3925745,2.367429,102.0
Bruno Giacosa Falletto Barolo Le Rocche del Falletto Riserva 2017,Falletto Barolo Le Rocche del Falletto Riserva,4.675603,3.7589545,1.9755139,4.443436,1200.0
Mascarello Giuseppe e Figlio Barolo Monprivato 2017,Barolo Monprivato,4.551566,3.528406,1.59358,4.265546,332.0
Château d'Issan Margaux (Grand Cru Classé) 2017,Margaux (Grand Cru Classé),4.198862,3.7817173,1.5161626,3.8464792,88.25333333333333
Poggio di Sotto Brunello di Montalcino 2017,Brunello di Montalcino,3.837731,3.1352425,1.6460528,3.503923,345.3333333333333
Delas Domaine des Tourettes Hermitage Rouge 2017,Domaine des Tourettes Hermitage Rouge,3.5418537,4.6780167,1.6275648,4.057726,73.0
Antinori Tenuta Guado al Tasso Matarocchio 2017,Tenuta Guado al Tasso Matarocchio,3.176831,3.4324522,1.822357,3.0939744,968.3333333333334
Joseph Drouhin Beaune 1er Cru 'Clos des Mouches' Blanc 2017,Beaune 1er Cru 'Clos des Mouches' Blanc,3.1847384,3.7180593,1.8163502,,212.66666666666666
Joseph Drouhin Montrachet Grand Cru Marquis de Laguiche 2017,Montrachet Grand Cru Marquis de Laguiche,3.1082401,3.832167,1.9866148,,1082.4
Zenato Amarone della Valpolicella Classico Riserva (Sergio Zenato) 2017,Amarone della Valpolicella Classico Riserva (Sergio Zenato),2.2202897,4.8085294,3.317101,2.303083,145.73333333333332
Frescobaldi Gorgona 2017,Gorgona,3.869,3.2226703,2.184011,,212.0
E. Guigal Côte-Rôtie La Turque 2017,Côte-Rôtie La Turque,3.877427,4.0988746,1.7111404,3.9625063,500.0
Comm. G.B. Burlotto Barolo Monvigliero 2016,Barolo Monvigliero,4.5063763,3.3665037,1.7668234,4.126919,1565.0
Fontodi Flaccianello della Pieve 2017,Flaccianello della Pieve,3.19551,3.4869254,1.7224033,3.1631904,199.93333333333334
Biserno Il Pino di Biserno 2017,Il Pino di Biserno,3.0246398,3.5410283,1.9612641,3.025851,120.0
Maison Leroy Chassagne-Montrachet 1er Cru 'Morgeot' 1993,Chassagne-Montrachet 1er Cru 'Morgeot',3.1034641,3.9521573,2.1006103,,14058.333333333334
Ceretto Barbaresco Asili 2004,Barbaresco Asili,4.664794,3.6153185,1.4280901,4.14382,365.0
E. Guigal Côte-Rôtie La Landonne 2017,Côte-Rôtie La Landonne,3.8996758,4.2745643,1.6999345,4.1336656,500.0
Cordero di Montezemolo Barolo Enrico VI 2017,Barolo Enrico VI,4.4703164,3.7065382,1.6639124,4.197519,221.66666666666669
Elio Grasso Barolo Ginestra Casa Maté 2017,Barolo Ginestra Casa Maté,4.50987,3.887211,1.7545748,4.269364,131.33333333333334
Artadi El Carretil 2017,El Carretil,3.374203,3.8778138,2.0361114,3.8857245,340.0
Mas d'en Gil Gran Buig Priorat 2016,Gran Buig Priorat,3.7094045,4.414107,1.3689655,3.4454544,480.93333333333334
Royal Tokaji Aszú 6 puttonyos 2017,Aszú 6 puttonyos,4.8832455,3.1905093,4.911953,,113.06666666666666
Royal Tokaji 5 Puttonyos Aszú (Blue Label) 2017,5 Puttonyos Aszú (Blue Label),4.947574,3.1163273,4.9550066,,74.80000000000001
Brovia Rocche di Castiglione Barolo 2017,Rocche di Castiglione Barolo,4.501871,3.774647,1.5060189,4.1884637,225.0
Continuum Continuum Estate 2017,Continuum Estate,3.8341439,4.751272,1.7110485,3.5678773,398.6666666666667
Terlan (Terlano) Quarz Sauvignon 2017,Quarz Sauvignon,3.3279023,3.8173327,2.2572174,,141.66666666666666
Bruno Giacosa Falletto Barolo Le Rocche del Falletto 2015,Falletto Barolo Le Rocche del Falletto,4.6375737,3.6738417,1.6728317,4.315218,428.33333333333337
Callejo Félix Callejo (Viñedos de la Familia) 2016,Félix Callejo (Viñedos de la Familia),3.7628725,3.8911045,1.9716685,3.7325103,240.66666666666666
Bodegas Roda Roda I Reserva Rioja 2017,Roda I Reserva Rioja,3.708868,3.9300783,1.7863555,3.7581875,79.93333333333334
Zýmē Amarone della Valpolicella 2017,Amarone della Valpolicella,2.4014342,4.5101013,3.1522312,2.3668778,160.02666666666664
Artadi Viña El Pison 2017,Viña El Pison,3.2864294,3.8902185,1.7621776,3.6354012,600.0
Méo-Camuzet Corton Grand Cru 'Clos Rognet' 2017,Corton Grand Cru 'Clos Rognet',3.771881,2.8530316,2.1525695,2.3959322,500.0
Giacomo Conterno Barolo Cerretta 2015,Barolo Cerretta,4.3525333,3.8359938,1.7573152,4.306321,640.8333333333334
Mazzei Siepi 2017,Siepi,3.156144,3.4918664,1.807986,2.9856336,104.0
Shafer Relentless 2017,Relentless,3.0464847,4.4787264,1.6779581,3.6433094,165.26666666666668
Domaine de la Janasse Châteauneuf-du-Pape Chaupin 2017,Châteauneuf-du-Pape Chaupin,3.0871341,4.593772,2.0042584,2.9245813,90.66666666666667
Giovanni Montisci Barrosu Cannonau di Sardegna Riserva Franzisca 2017,Barrosu Cannonau di Sardegna Riserva Franzisca,3.1168516,4.0129986,1.5870914,3.0682156,141.20000000000002
Château de la Gardine Châteauneuf-Du-Pape Cuvée Des Générations Gaston-Philippe 2017,Châteauneuf-Du-Pape Cuvée Des Générations Gaston-Philippe,3.1158712,4.751279,1.7966875,3.0934217,133.53333333333333
Giacomo Conterno Barolo Cascina Francia 2017,Barolo Cascina Francia,4.5209603,3.7836592,1.6290693,4.3313737,626.6666666666667
Elio Altare Cerretta Barolo Riserva (Vigna Bricco) 2015,Cerretta Barolo Riserva (Vigna Bricco),4.644659,3.8201547,1.6062539,4.583418,203.29999999999998
Elio Altare Arborina Barolo 2017,Arborina Barolo,4.596376,3.7583401,1.7115326,4.331842,173.79999999999998
Comm. G.B. Burlotto Barolo Monvigliero 2017,Barolo Monvigliero,4.5063763,3.3665037,1.7668234,4.126919,740.0
Terlan (Terlano) Lagrein Riserva Porphyr 2017,Lagrein Riserva Porphyr,2.5272794,4.017624,2.1028726,2.9868026,206.66666666666666
Château Tertre Roteboeuf Saint-Émilion Grand Cru 2017,Saint-Émilion Grand Cru,3.393447,4.2109156,1.7287028,3.4648895,299.4
Two Hands Aphrodite 2017,Aphrodite,3.537,4.1051164,1.6931167,3.4953165,248.4
Domaine Comte Georges de Vogüé Musigny Grand Cru (Cuveé Vieilles Vignes) 2017,Musigny Grand Cru (Cuveé Vieilles Vignes),4.1379943,3.1082442,1.8582504,2.6746163,2050.0
Marqués de Murrieta Capellanía Reserva 2017,Capellanía Reserva,3.2488387,4.289029,2.006711,,86.53333333333333
Dunn Howell Mountain Cabernet Sauvignon 2017,Howell Mountain Cabernet Sauvignon,3.415652,4.6323223,1.6268119,3.5621636,393.3333333333333
E. Guigal Côte-Rôtie La Mouline 2017,Côte-Rôtie La Mouline,3.8720932,3.964839,1.7132782,3.8802671,500.0
Castellare Toscana I Sodi di San Niccolo 2017,Toscana I Sodi di San Niccolo,3.2615259,3.3590717,1.7892258,3.0631628,141.66666666666666
Château Purcari Ice Wine de Purcari 2017,Ice Wine de Purcari,,,,,88.45333333333335
Conterno Fantino Barolo Sorì Ginestra 2017,Barolo Sorì Ginestra,4.607528,3.8768318,1.4964424,4.4165354,163.33333333333334
Joseph Drouhin Chassagne-Montrachet Premier Cru Morgeot Marquis de Laguiche  2017,Chassagne-Montrachet Premier Cru Morgeot Marquis de Laguiche ,3.2229097,3.7117162,1.7449552,,170.4
Bruno Giacosa Falletto Barolo Le Rocche del Falletto Riserva 2016,Falletto Barolo Le Rocche del Falletto Riserva,4.675603,3.7589545,1.9755139,4.443436,1480.0
San Giusto a Rentennano Percarlo 2017,Percarlo,3.213206,3.3848717,1.7772601,3.251966,213.33333333333334
Agrapart & Fils Vénus Blanc de Blancs Brut Nature Champagne Grand Cru 'Avize' 2016,Vénus Blanc de Blancs Brut Nature Champagne Grand Cru 'Avize',4.5457225,3.9603872,,,489.0666666666667
Didier Dagueneau (Louis-Benjamin Dagueneau) Pur Sang 2017,Pur Sang,3.9940429,2.405385,1.5382415,,185.33333333333331
Casanova di Neri Tenuta Nuova Brunello di Montalcino 2017,Tenuta Nuova Brunello di Montalcino,3.820147,3.3786674,1.7909194,3.598853,161.33333333333331
Michael David Winery Rapture Cabernet Sauvignon 2017,Rapture Cabernet Sauvignon,2.968296,4.80687,1.6946869,3.2336414,141.33333333333334
Ridge Vineyards Monte Bello 2017,Monte Bello,3.931059,4.657183,1.7522715,4.025771,768.3333333333333
Jean-Claude Ramonet Bâtard-Montrachet Grand Cru 2016,Bâtard-Montrachet Grand Cru,3.1919923,3.8556628,1.9112995,,2733.3333333333335
Gitana Saperavi 2017,Saperavi,,,,,31.180000000000003
Domaine du Comte Liger-Belair Vosne-Romanée Premier Cru Aux Reignots 2015,Vosne-Romanée Premier Cru Aux Reignots,4.042153,3.087818,1.9560068,2.5516326,7018.0
Joseph Drouhin Grands-Echezeaux Grand Cru 2017,Grands-Echezeaux Grand Cru,3.8922136,2.9329774,1.8514493,2.7224967,793.3333333333334
Domaine Faiveley Bienvenues-Bâtard-Montrachet Grand Cru 2016,Bienvenues-Bâtard-Montrachet Grand Cru,3.3403745,3.925287,1.5461063,,393.3333333333333
Gitana Lupi Rezerva 2017,Lupi Rezerva,,,,,48.73333333333333
Torbreck The Laird 2017,The Laird,2.9231873,4.669512,2.4446697,3.095071,1565.0
Gróf Degenfeld Tokaji Aszú 5 Puttonyos 2016,Tokaji Aszú 5 Puttonyos,4.830215,3.1479137,4.8961773,,63.81333333333333
Giodo Brunello di Montalcino 2015,Brunello di Montalcino,3.8525658,3.307917,1.5295734,3.5759313,193.26666666666665
Giodo Brunello di Montalcino 2016,Brunello di Montalcino,3.8525658,3.307917,1.5295734,3.5759313,325.0
Vilafonté Series M 2017,Series M,3.6752222,3.9073677,1.752683,3.2512286,64.0
Lillian Gold Series Syrah 2016,Gold Series Syrah,3.1688762,4.402543,2.1947496,3.75523,140.06666666666666
Pian dell'Orino Bassolino di Sopra Brunello di Montalcino 2007,Bassolino di Sopra Brunello di Montalcino,3.8497093,2.7228544,1.6474727,3.7133453,313.33333333333337
Poggio Al Tesoro Bolgheri Superiore Sondraia 2017,Bolgheri Superiore Sondraia,3.4810367,4.0323644,1.715733,3.9485788,121.73333333333333
Eleva Piovesole Amarone della Valpolicella Classico 2017,Piovesole Amarone della Valpolicella Classico,2.7069697,4.2066393,3.077631,2.227989,86.26666666666667
Altesino Brunello di Montalcino  Montosoli 2017,Brunello di Montalcino  Montosoli,3.9027393,3.2557566,1.6366605,3.6159627,97.13333333333333
Jean-Michel Gerin La Landonne Côte-Rôtie 2017,La Landonne Côte-Rôtie,3.9599433,4.038403,1.8482229,3.6654665,488.6666666666667
Ceretto Barbaresco Asili 2007,Barbaresco Asili,4.664794,3.6153185,1.4280901,4.14382,396.6666666666667
Butler Nephew 40 Years Old Port,40 Years Old Port,2.9842556,4.8978724,4.7342553,,193.33333333333334
J. Hofstätter Roccolo Ludwig Barth von Barthenau 2016,Roccolo Ludwig Barth von Barthenau,3.336474,3.256158,1.7900001,2.7045262,440.83333333333337
Domaine de Cambes Bordeaux 2017,Bordeaux,3.9396377,3.9768271,1.774154,3.5683084,68.2
Wine & Soul Douro Quinta da Manoella VV Tinto 2017,Douro Quinta da Manoella VV Tinto,3.239602,4.315679,1.6909068,3.704223,168.66666666666666
Il Canovino Quarto Vecchio Amarone della Valpolicella Classico Riserva 2016,Quarto Vecchio Amarone della Valpolicella Classico Riserva,2.3284905,4.8003774,3.2986417,2.4433208,89.33333333333333
Siro Pacenti Brunello di Montalcino Riserva 2015,Brunello di Montalcino Riserva,3.8615823,3.1401927,1.827931,3.71215,441.66666666666663
Corte Sant'Alda Valmezzane Amarone della Valpolicella 2011,Valmezzane Amarone della Valpolicella,2.420255,4.6434236,3.2709465,2.2542634,195.0
Catena Zapata Adrianna Vineyard Mundus Bacillus Terrae Malbec 2014,Adrianna Vineyard Mundus Bacillus Terrae Malbec,2.8717265,3.9654257,2.189404,2.6043994,393.3333333333333
Henri Giraud MV 2017,MV,4.2182946,4.1585765,,,260.0
Tesseron Estate Pym-Rae Red Blend 2016,Pym-Rae Red Blend,3.9538462,4.9020867,1.462028,3.6251981,540.0
E. Guigal Ermitage Ex-Voto 2017,Ermitage Ex-Voto,3.5583098,4.6093507,1.8386673,4.097775,508.6666666666667
Rust En Vrede 1694 Classification Red 2017,1694 Classification Red,3.0413423,4.262362,1.5345964,3.1595838,140.0
Sandrone Barolo Le Vigne 2017,Barolo Le Vigne,4.557749,3.7941084,1.6677053,4.371829,143.33333333333334
Familia Torres Perpetual 2017,Perpetual,3.4795744,4.697853,1.7400707,3.2960627,72.65333333333334
Corte Sant'Alda Valmezzane Amarone della Valpolicella 2013,Valmezzane Amarone della Valpolicella,2.420255,4.6434236,3.2709465,2.2542634,221.66666666666669
L’Arco Amarone della Valpolicella Classico 2017,Amarone della Valpolicella Classico,2.2368386,4.6506424,3.5196304,2.194426,123.33333333333334
Le Macchiole Messorio 2017,Messorio,3.0969987,3.5081158,1.9021307,3.0368488,541.6666666666666
Biserno Bibbona 2017,Bibbona,3.1019683,3.568234,1.7836055,3.022905,287.5
Espectacle del Montsant Tinto 2017,Tinto,3.418546,4.0487256,1.9242084,3.1083243,126.66666666666667
Costa Arente Amarone della Valpolicella 2017,Amarone della Valpolicella,2.461753,4.464448,3.1003544,2.5075889,70.66666666666667
Catena Zapata Adrianna Vineyard Mundus Bacillus Terrae Malbec 2015,Adrianna Vineyard Mundus Bacillus Terrae Malbec,2.8717265,3.9654257,2.189404,2.6043994,332.0
Château l'Eglise-Clinet Pomerol 2017,Pomerol,3.4342093,4.230132,1.7766465,3.5694172,346.50666666666666
Brunelli Campo Inferi Amarone della Valpolicella Classico Riserva 2017,Campo Inferi Amarone della Valpolicella Classico Riserva,2.2221038,4.802665,3.2049477,2.4400218,94.0
David Sterza Amarone della Valpolicella Classico 2017,Amarone della Valpolicella Classico,2.2746797,4.7035227,3.1482265,2.1792488,53.0
Lucien le Moine Clos de la Roche Grand Cru 2015,Clos de la Roche Grand Cru,4.029349,3.0086153,1.7518054,2.7189612,825.0
Domaine Perrot-Minot Vignes Centenaires 'La Richemone' 2015,Vignes Centenaires 'La Richemone',3.9412558,2.730186,1.6225348,2.1420696,911.6666666666666
Château Haut-Brion Pessac-Léognan Blanc (Grand Cru Classé de Graves) 2017,Pessac-Léognan Blanc (Grand Cru Classé de Graves),2.847803,3.7871275,2.0481691,,2666.6666666666665
Domaine Faiveley Clos Saint-Denis Grand Cru 2014,Clos Saint-Denis Grand Cru,4.3766665,2.8333333,1.6666666,2.1033332,233.33333333333334
Château de Beaucastel Hommage à Jacques Perrin Châteauneuf-du-Pape 2017,Hommage à Jacques Perrin Châteauneuf-du-Pape,3.1056042,4.6523724,1.7615204,2.902904,766.6666666666667
Domaine Henri Gouges Clos des Porrets Nuits-Saint-Georges 1er Cru 2017,Clos des Porrets Nuits-Saint-Georges 1er Cru,4.1547327,3.009006,1.5853559,2.77446,225.0
Alain Jaume Domaine Grand Veneur Châteauneuf-Du-Pape Vieilles Vignes 2016,Domaine Grand Veneur Châteauneuf-Du-Pape Vieilles Vignes,3.08676,4.7767525,1.4802154,3.0592542,158.66666666666669
Capensis Chardonnay 2017,Chardonnay,3.5614731,3.984476,2.0542128,,104.0
Colomé Altura Máxima Malbec 2017,Altura Máxima Malbec,2.885381,4.081769,2.0597696,2.7976477,177.30666666666664
